,name,size,price,reviews,rating,category,profit
3642,Worms™ 4,268.63616,4.99,380,3.5,Games,1896.2
3643,Block Craft 3D: Building Simulator Game For Free,93.063168,0.0,78412,4.5,Games,0.0
3644,Dan The Man (Retro Action Platformer),99.31776,0.0,7527,5.0,Games,0.0
3645,Robbery Bob 2: Double Trouble,1006.26432,0.0,899,4.5,Games,0.0
3646,NextGen Car Game Racing,105.136128,0.99,100,3.5,Games,99.0
3647,Battle Copters,267.590656,0.0,2922,4.5,Games,0.0
3648,GreenVPN - Free & fast VPN with unlimited traffic,16.384,0.0,464,4.5,Business,0.0
3649,This War of Mine,427.715584,14.99,2523,4.5,Games,37819.770000000004
3650,Splish Splash Pong,67.23584,0.0,1902,4.0,Games,0.0
3651,Take Off - The Flight Simulator,1406.915584,0.99,244,4.0,Games,241.56
3652,Level: A Simple Puzzle Game,30.552064,0.99,60,4.0,Games,59.4
3653,Lifeline...,29.69088,1.99,21347,4.5,Games,42480.53
3654,PP基金-随时提现的投资理财平台,29.438976,0.0,0,0.0,Finance,0.0
3655,诺诺镑客—让财富升值,28.008448,0.0,0,0.0,Finance,0.0
3656,求生无限 - 无限流生存挑战大冒险,87.796736,0.99,1,5.0,Games,0.99
3657,Hot Trigger,242.970624,0.99,115,4.5,Games,113.85
3658,Hyperburner,95.036416,2.99,545,4.5,Games,1629.5500000000002
3659,har•mo•ny 3,172.551168,2.99,823,4.5,Games,2460.77
3660,Sword Of Xolan,116.097024,0.99,381,4.5,Games,377.19
3661,NAVIRO(ナビロー) - カーナビ/バイクナビ/徒歩ナビが使える高性能ナビアプリ,55.7568,0.0,0,0.0,Navigation,0.0
3662,GodFinger 2,117.507072,0.0,602,3.5,Games,0.0
3663,Uptown & Co. - Vintage Filters & insignias.,50.56512,1.99,115,4.0,Photo & Video,228.85
3664,Cell Surgeon - A Unique 3D Match 4 Strategy Game!,252.099584,0.99,14,4.5,Games,13.86
3665,Neo Monsters,229.527552,0.99,3093,4.5,Games,3062.07
3666,Muhammad Ali: Puzzle King,153.622528,0.0,277,5.0,Games,0.0
3667,借贷宝-直投熟人更高明,74.248192,0.0,10,3.5,Finance,0.0
3668,乐视体育—英超欧冠F1高清直播,121.336832,0.0,24,3.5,Sports,0.0
3669,Iron Commander,160.277504,0.0,71,3.5,Games,0.0
3670,5E Spell Book,6.500352,0.0,144,3.0,Games,0.0
3671,M Cam - Manual controls & custom exposure camera,15.116288,1.99,11,3.5,Photo & Video,21.89
3672,Productive habits & daily goals tracker,9.25696,0.0,4736,5.0,Productivity,0.0
3673,The Enchanted Cave 2,37.957632,2.99,92,4.5,Games,275.08000000000004
3674,Immortal Legends - TD,273.789952,0.0,26,3.0,Games,0.0
3675,Order & Chaos 2: 3D MMO RPG Online Game,703.0528,0.0,6325,4.0,Games,0.0
3676,Sky Charms,183.284736,0.0,505,4.5,Games,0.0
3677,AdivínaT - Adivina las palabras,135.886848,0.99,15,4.5,Games,14.85
3678,Stress Release Grenade,195.417088,0.0,0,0.0,Games,0.0
3679,日课——给每一位好读诗的人！,59.15648,0.99,7,4.5,Education,6.93
3680,Hollywood Game Night,173.502464,0.99,27,4.0,Games,26.73
3681,Roll Turtle,92.81536,0.99,25,5.0,Games,24.75
3682,Forsaken World Mobile MMORPG,640.595968,0.0,952,4.0,Games,0.0
3683,Dot - A Period & Fertility Tracker,42.478592,0.0,142,4.0,Health & Fitness,0.0
3684,鏡の中のプリンセス Love Palace,22.060032,0.0,7,4.5,Games,0.0
3685,大江戸ぶらり,45.785088,4.99,0,0.0,Navigation,0.0
3686,Hockey Stars,76.464128,0.0,1619,4.5,Games,0.0
3687,Cookie Clickers 2,63.004672,0.0,2912,5.0,Games,0.0
3688,Discord - Chat for Gamers,26.89024,0.0,9152,4.5,Social Networking,0.0
3689,One More Dash,109.09696,0.0,1142,4.5,Games,0.0
3690,Tamagotchi Classic - The Original Tamagotchi Game,47.908864,0.99,165,3.0,Games,163.35
3691,Dr. Panda Space,250.955776,2.99,75,4.5,Education,224.25000000000003
3692,Gun Master 3: Zombie Slayer,220.94848,0.0,604,4.5,Games,0.0
3693,Face Swap App- Funny Face Changer Photo Effects,16.275456,0.0,11977,4.5,Photo & Video,0.0
3694,Hot Shot Slots Games – Vegas Casino Slot Machines,179.004416,0.0,20064,4.5,Games,0.0
3695,letgo: Buy & Sell Second Hand Stuff,109.915136,0.0,38424,4.5,Shopping,0.0
3696,WarnWetter,51.410944,0.0,0,0.0,Weather,0.0
3697,Ab & Core Sworkit - Free Workout Trainer,59.845632,0.0,2901,5.0,Health & Fitness,0.0
3698,弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,146.187264,0.0,6,4.5,Games,0.0
3699,网娱大师-网吧娱乐大师,72.523776,0.0,0,0.0,Lifestyle,0.0
3700,AmpMe - A Portable Social Party Music Speaker,69.876736,0.0,1047,4.0,Music,0.0
3701,VR SNIPER,89.478144,0.0,30,2.5,Games,0.0
3702,Yiannimize Racing,46.24896,0.99,2,3.0,Games,1.98
3703,COOKING MAMA Let's Cook！,178.185216,0.0,3594,4.0,Games,0.0
3704,DANDY DUNGEON Legend of Brave Yamada,247.33184,0.0,1204,5.0,Games,0.0
3705,Wolf Craft,157.003776,0.99,206,4.5,Games,203.94
3706,培训题库,51.24608,1.99,0,0.0,Education,0.0
3707,Mondly: Learn 33 Languages: Spanish English French,77.725696,0.0,1395,4.5,Education,0.0
3708,Google Cardboard,127.627264,0.0,546,4.0,Entertainment,0.0
3709,Polarr Photo Editor - Photo Editing Tools for All,57.919488,0.0,2246,4.5,Photo & Video,0.0
3710,Refreshing ! Brain training fit,62.258176,0.0,0,0.0,Games,0.0
3711,全民德州扑克-天天尽享拉斯维加斯之夜,65.10592,0.0,0,0.0,Games,0.0
3712,脳トレクロスワード -解けばIQがあがる!?無料パズルゲーム-,30.0032,0.0,0,0.0,Games,0.0
3713,Toca Life: City,332.123136,2.99,3571,4.5,Education,10677.29
3714,小牛在线-理财投资神器,33.019904,0.0,0,0.0,Finance,0.0
3715,Hugo Flower Flush,242.545664,0.0,41,4.0,Games,0.0
3716,Death Run : Mini Game With Worldwide Multiplayer,121.913344,0.99,721,4.0,Games,713.79
3717,花椒直播-高清美颜直播互动平台,174.611456,0.0,19,3.0,Social Networking,0.0
3718,Smooth Operator!,598.734848,0.99,8,4.0,Games,7.92
3719,Arrow,128.421888,0.0,14673,4.5,Games,0.0
3720,Twin Shooter - Invaders,147.472384,0.0,572,4.5,Games,0.0
3721,モン娘は～れむ【モンはれ】,140.77952,0.0,5,4.0,Games,0.0
3722,屠龙杀,241.339392,0.0,0,0.0,Games,0.0
3723,TownWiFi - WiFi Everywhere,112.883712,0.0,0,0.0,Utilities,0.0
3724,Nono Islands,135.064576,0.0,3180,4.5,Games,0.0
3725,Six Flags,88.558592,0.0,353,3.5,Travel,0.0
3726,サッカーカーニバル,101.9904,0.0,0,0.0,Games,0.0
3727,Sling Kong,189.335552,0.0,4638,4.5,Games,0.0
3728,龙珠直播-高清游戏娱乐直播平台,70.821888,0.0,0,0.0,Entertainment,0.0
3729,Forevolution,77.25568,3.99,0,0.0,Games,0.0
3730,Sky Gamblers Air Supremacy,1654.782976,2.99,1010,4.0,Games,3019.9
3731,Timepage – Calendar by Moleskine,87.201792,4.99,1085,4.0,Productivity,5414.150000000001
3732,Good Morning Alarm Clock - Sleep Cycle Tracker,59.503616,3.99,1014,4.5,Health & Fitness,4045.86
3733,iMaschine 2,508.655616,9.99,454,4.0,Music,4535.46
3734,"System Status : memory, CPU, network, battery data",2.515968,1.99,0,0.0,Productivity,0.0
3735,iPlum Business Phone Number for Calling & Texting,39.709696,0.0,392,4.5,Business,0.0
3736,AirTycoon 4,247.309312,2.99,114,4.0,Games,340.86
3737,Firefox web browser,91.155456,0.0,2619,3.5,Utilities,0.0
3738,Insidious VR,260.640768,0.0,121,3.5,Entertainment,0.0
3739,Duck Life: Retro Pack,332.14464,1.99,77,4.5,Games,153.23
3740,Builder Buddies: 3D City Building Simulator,10.94656,0.0,7197,4.0,Games,0.0
3741,The Paranormal Society™: Hidden Adventure,659.142656,0.0,3000,4.0,Games,0.0
3742,Formulas - Photo Lab Effects and Custom Frames,274.699264,1.99,99,4.5,Photo & Video,197.01
3743,ZAGA,307.658752,0.0,444,4.5,Games,0.0
3744,Relook,56.421376,3.99,198,4.5,Photo & Video,790.0200000000001
3745,Horizon Chase - World Tour,587.313152,0.0,3375,4.5,Games,0.0
3746,Candid - Speak Your Mind Freely,47.065088,0.0,398,3.5,Social Networking,0.0
3747,Fallout Shelter,1172.922368,0.0,199396,4.5,Games,0.0
3748,Election Center 2016,44.598272,0.0,37,2.0,News,0.0
3749,Moments - private albums with friends and family,204.382208,0.0,11955,4.5,Photo & Video,0.0
3750,Lifeline 2,81.724416,1.99,1364,4.5,Games,2714.36
3751,Down To Lunch,35.410944,0.0,2535,4.0,Social Networking,0.0
3752,INKHUNTER try tattoo designs in augmented reality,68.191232,0.0,809,4.5,Entertainment,0.0
3753,Blyss,163.149824,0.99,288,4.0,Games,285.12
3754,Snapshot Cam - Draw on Pictures & Add Text to Photos,109.11744,2.99,14,5.0,Photo & Video,41.86
3755,Snoopy Emoji,29.364224,1.99,23,1.5,Utilities,45.77
3756,Boyfriend Plus - Brett Jeff and Kai,34.203648,0.0,126,4.0,Games,0.0
3757,PAUSE - Relaxation at your fingertip,77.151232,1.99,180,3.5,Health & Fitness,358.2
3758,Easy Music - Give kids an ear for music,247.308288,3.99,43,4.5,Education,171.57000000000002
3759,SOMA Messenger,92.802048,0.0,3232,4.5,Social Networking,0.0
3760,Analog Wedding,18.767872,0.99,8,4.0,Photo & Video,7.92
3761,Farming Simulator 16,185.572352,4.99,2637,4.5,Games,13158.630000000001
3762,Total War Battles: KINGDOM,630.600704,0.0,3092,4.0,Games,0.0
3763,Football Chairman Pro,29.37856,3.99,37,4.5,Games,147.63
3764,Fit The Fat 2,169.729024,0.0,8557,4.5,Games,0.0
3765,Face Paint Party - Kids Coloring Fun,89.993216,0.0,38,4.0,Games,0.0
3766,Patternator Pattern Maker Backgrounds & Wallpapers,47.94368,0.0,2092,5.0,Photo & Video,0.0
3767,Atlantic Fleet,220.28288,9.99,271,4.5,Games,2707.29
3768,Spinny Circle,16.656384,0.0,20812,4.5,Games,0.0
3769,Rick and Morty: Pocket Mortys,955.524096,0.0,12124,4.5,Games,0.0
3770,Down The Mountain,252.966912,0.0,3491,4.5,Games,0.0
3771,记账·圈子账本(专业版)—可共享的全能记帐本软件,77.918208,0.99,12,4.5,Finance,11.879999999999999
3772,百度钱包-金融信贷和理财投资优选,43.722752,0.0,5,2.5,Lifestyle,0.0
3773,Fast Motorcycle Driver,150.142976,0.0,2224,4.5,Games,0.0
3774,Abby Lee Dance Secrets,51.111936,4.99,808,4.0,Entertainment,4031.92
3775,EWallpaper,10.727424,3.99,42,1.0,Entertainment,167.58
3776,Puppy Love - My Dream Pet,269.402112,0.0,1689,4.5,Games,0.0
3777,小咖秀-全民视频才艺直播社区,101.220352,0.0,66,5.0,Entertainment,0.0
3778,懸賞パズルパクロス２,187.14112,0.0,0,0.0,Games,0.0
3779,Airmail - Your Mail With You,170.175488,4.99,1575,3.5,Productivity,7859.25
3780,Hop Rush,11.702272,0.0,9,1.0,Games,0.0
3781,League of War: Mercenaries,164.35712,0.0,2523,4.5,Games,0.0
3782,V for Wikipedia,31.60064,4.99,134,4.5,Reference,668.6600000000001
3783,"2Face Fitpack - Dein Trainingsprogramm mit persönlichem Ernährungsplan, Kalorienrechner und Trainingsplan",34.414592,0.0,0,0.0,Health & Fitness,0.0
3784,"Egg, Inc.",53.579776,0.0,79074,5.0,Games,0.0
3785,Swaggy Ninja,31.567872,0.0,1210,4.5,Games,0.0
3786,CatHotel - Care for cute cats,230.216704,0.0,1425,4.5,Games,0.0
3787,伙星 - 随手拍出明星一样的MV,118.812672,0.0,0,0.0,Photo & Video,0.0
3788,ディグラム恋愛診断,12.320768,0.0,0,0.0,Lifestyle,0.0
3789,Rawr Messenger - Dab your chat,130.276352,0.0,180,4.0,Social Networking,0.0
3790,"Curious World: Games, Videos, Books for Children",186.58816,0.0,604,3.5,Education,0.0
3791,Champs Sports,63.553536,0.0,330,3.5,Lifestyle,0.0
3792,Sago Mini Babies,105.742336,2.99,70,4.0,Education,209.3
3793,Sago Mini Superhero,179.484672,2.99,30,3.5,Education,89.7
3794,Infinite Tanks,1920.265216,4.99,262,4.0,Games,1307.38
3795,Word Trek  - WordTrek Brain game & Word puzzles,47.884288,0.0,3774,4.5,Games,0.0
3796,Triller - Music Video & Film Maker,87.287808,0.0,25683,5.0,Photo & Video,0.0
3797,Free Fur All – We Bare Bears Minigame Collection,362.530816,0.0,1449,4.5,Games,0.0
3798,Pinchworm,100.635648,0.0,2288,5.0,Games,0.0
3799,Signily Keyboard - Sign Language Emoji and GIFs!,89.90208,0.99,71,4.5,Utilities,70.29
3800,U by BB&T,74.385408,0.0,790,2.0,Finance,0.0
3801,skyticket - Reserve Best Valued Air Tickets,8.2944,0.0,0,0.0,Travel,0.0
3802,Upperland,126.574592,0.0,201,4.0,Games,0.0
3803,Agar.io,63.954944,0.0,176514,4.5,Games,0.0
3804,Aralon: Forge and Flame,1379.309568,4.99,192,3.5,Games,958.08
3805,SHOWTIME,25.903104,0.0,1214,2.5,Entertainment,0.0
3806,EvilBane: Rise of Ravens,180.629504,0.0,1428,4.5,Games,0.0
3807,Pharaoh's Party: Coin Pusher,227.43552,0.0,191,4.5,Games,0.0
3808,Puzzle Strike,410.278912,3.99,21,3.5,Games,83.79
3809,球球大作战,124.596224,0.0,111,4.0,Games,0.0
3810,Cops N Robbers (Jail Break 2) - Survival Mini Game,226.08384,0.0,1559,4.0,Games,0.0
3811,Money Multiplier,40.48896,0.0,1,4.0,Games,0.0
3812,天天快报 - 最热门的新闻资讯软件,96.720896,0.0,15,3.0,News,0.0
3813,Eisenhorn: XENOS,3008.27648,5.99,100,3.5,Games,599.0
3814,KING OF KARTS: Single- & Multiplayer Battles.,481.390592,2.99,9,3.5,Games,26.910000000000004
3815,Popcorn Buzz - Free Group Calls,17.457152,0.0,281,3.5,Social Networking,0.0
3816,"InShot Video Editor Music, No Crop, Cut",55.851008,0.0,12779,5.0,Photo & Video,0.0
3817,My Uncrowded,171.746304,0.99,224,3.0,Games,221.76
3818,PAC-MAN Championship Edition DX,126.681088,4.99,517,4.5,Games,2579.83
3819,Matchsticks ~ Free Puzzle Game with Matches,32.492544,0.0,212,4.5,Games,0.0
3820,盗墓OL-精绝女王,339.391488,0.0,0,0.0,Games,0.0
3821,Doc McStuffins Pet Vet,609.99168,1.99,70,3.0,Entertainment,139.3
3822,Fishing Break,578.27328,0.0,2088,4.5,Games,0.0
3823,Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,640.8704,2.99,124,4.5,Games,370.76000000000005
3824,Equipd Bible,135.13216,2.99,94,4.5,Productivity,281.06
3825,Private School Days,55.376896,4.99,99,4.0,Games,494.01000000000005
3826,恋愛消滅ボタン ~ 無料 泣ける恋愛小説 放置ゲーム ~,23.538688,0.0,0,0.0,Book,0.0
3827,Fetty Wap: Nitro Nation Stories,1027.908608,0.0,2005,4.5,Games,0.0
3828,Scrubby Dubby Saga,112.135168,0.0,3874,4.5,Games,0.0
3829,Chain: Collaborate On MyVideo Story/Group Video,95.789056,0.0,35,4.5,Social Networking,0.0
3830,Face on Face,1.736704,0.99,0,0.0,Entertainment,0.0
3831,Kick Hero,107.54048,0.0,733,4.5,Games,0.0
3832,Path of War,88.379392,0.0,377,4.5,Games,0.0
3833,Blink Health,38.117376,0.0,1198,5.0,Medical,0.0
3834,Clouds & Sheep 2 Premium,299.395072,3.99,1,4.0,Games,3.99
3835,Dawnbringer,799.076352,0.0,238,3.5,Games,0.0
3836,Honest App: Shop baby & diaper products,121.67168,0.0,3173,5.0,Shopping,0.0
3837,街机游戏厅 - 电玩游戏合集火爆改版,256.049152,0.99,0,0.0,Games,0.0
3838,乐享动-有运动音乐推荐的计步器,104.727552,0.0,0,0.0,Health & Fitness,0.0
3839,"It Girl Story - Styling, Fashion & Celebrity Life",931.567616,0.0,3537,4.5,Games,0.0
3840,Circle Boom,14.546944,0.0,7,1.5,Games,0.0
3841,Donut vs Donut,85.999616,0.99,16,4.5,Games,15.84
3842,KORG iDS-10,88.055808,19.99,52,4.0,Music,1039.48
3843,Swapperoo,24.163328,1.99,361,4.0,Games,718.39
3844,【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),55.037952,0.0,3,3.5,Games,0.0
3845,Wonder Tactics,653.022208,0.0,730,4.5,Games,0.0
3846,キスまでにしたい10のこと ~ 無料 胸きゅん恋愛小説 放置げーむ ~,51.475456,0.0,0,0.0,Book,0.0
3847,闇金クリッカー,41.996288,0.0,0,0.0,Games,0.0
3848,Special Air Wing - Flight Simulator,250.717184,2.99,138,4.0,Games,412.62
3849,King Tongue,422.011904,1.99,255,4.5,Games,507.45
3850,Butt Sworkit - Free Workout Trainer to tone & lift,58.6496,0.0,960,5.0,Health & Fitness,0.0
3851,Rapala Fishing - Daily Catch,201.266176,0.0,1666,4.5,Games,0.0
3852,Recontact: Istanbul,289.065984,0.99,14,3.5,Games,13.86
3853,Plants vs. Zombies™ Heroes,153.967616,0.0,16305,4.5,Games,0.0
3854,Dr. Panda's Carnival,245.165056,2.99,49,3.5,Education,146.51000000000002
3855,腾讯WiFi管家-手机安全免费WiFi,32.029696,0.0,8,4.0,Utilities,0.0
3856,Find–the–Line,458.349568,2.99,181,4.5,Games,541.19
3857,Moto x3m,57.729024,0.99,53,4.5,Games,52.47
3858,PAC-MAN Bounce - Puzzle Adventure,359.3728,0.0,392,4.0,Games,0.0
3859,The Everything Machine by Tinybop,226.968576,2.99,141,4.0,Education,421.59000000000003
3860,The Earth by Tinybop,491.725824,2.99,173,4.0,Education,517.27
3861,Oddworld: Munch's Oddysee,712.2944,2.99,200,4.5,Games,598.0
3862,Star Trek Timelines,161.19808,0.0,4721,4.0,Games,0.0
3863,Minecraft: Story Mode,1089.2288,0.0,20621,4.0,Games,0.0
3864,Thumb Drift - Furious One Touch Car Racing,184.078336,0.0,6051,4.5,Games,0.0
3865,Picolo drinking game,35.566592,0.0,227,5.0,Entertainment,0.0
3866,Deliveroo: Restaurant Delivery - Order Food Nearby,62.734336,0.0,1702,4.5,Food & Drink,0.0
3867,Craft The World - Episodes Edition,222.253056,0.99,4,5.0,Games,3.96
3868,Abzorb,57.837568,2.99,76,3.5,Games,227.24
3869,Hit the Button Math,13.328384,2.99,1,5.0,Education,2.99
3870,Supermarket Girl - Shopping Fun!,91.478016,0.0,1354,4.5,Games,0.0
3871,Super Stickman Golf 3,132.153344,0.0,1593,4.5,Games,0.0
3872,Pixel Dungeon,48.006144,2.99,152,4.5,Games,454.48
3873,Ookujira - Giant Whale Rampage,47.96928,0.0,878,4.5,Games,0.0
3874,霸王英雄传（吕布一统天下，演义三国群英杰传奇）,223.020032,0.0,0,0.0,Games,0.0
3875,PAC-MAN 256 - Endless Arcade Maze,145.424384,0.0,23015,4.5,Games,0.0
3876,Little Farmers - Tractors and Harvesters for Kids,286.941184,1.99,29,3.0,Education,57.71
3877,转转-更专业的二手闲置交易平台,78.624768,0.0,23,2.5,Shopping,0.0
3878,"S, - Puzzle Game With Create Level Feature",28.254208,0.0,0,0.0,Games,0.0
3879,Project Color™ by The Home Depot,47.817728,0.0,490,2.5,Lifestyle,0.0
3880,"Please, Don't Touch Anything",57.004032,4.99,379,4.0,Games,1891.21
3881,Trivia Crack Kingdoms,237.295616,0.0,3250,4.0,Games,0.0
3882,Proton Pulse for Google Cardboard,194.486272,2.99,32,4.5,Games,95.68
3883,Baseball Highlights 2045,135.406592,3.99,278,4.5,Games,1109.22
3884,BLEACH Brave Souls,181.778432,0.0,4815,4.5,Games,0.0
3885,Fancy Makeup Shop - Brush & Blush,106.09664,0.0,425,4.0,Games,0.0
3886,Bridge Rider,99.51744,0.0,25,4.0,Games,0.0
3887,Double Juggle,102.62016,0.0,1105,4.5,Games,0.0
3888,Ellipsis - Touch. Explore. Survive.,144.324608,4.99,23,4.5,Games,114.77000000000001
3889,Auto Warriors - Tactical Car Combat,1107.044352,0.0,352,4.0,Games,0.0
3890,Animal Jam - Play Wild!,620.32384,0.0,26990,4.5,Games,0.0
3891,Ultimate Wolf Simulator,138.52672,0.99,2737,4.5,Games,2709.63
3892,VPN Express,10.645504,0.0,14,4.5,Reference,0.0
3893,TexMoji,11.37152,1.99,628,2.0,Utilities,1249.72
3894,The Cat in the Hat - Read & Learn - Dr. Seuss,48.586752,3.99,43,4.5,Book,171.57000000000002
3895,Brain Dots - Draw and solve! Brain Training Game,53.430272,0.0,5469,4.5,Games,0.0
3896,Olympus Rising,126.610432,0.0,7072,4.5,Games,0.0
3897,Mikey Jumps,46.831616,0.0,148,4.0,Games,0.0
3898,Sky Viper Video Viewer,232.875008,0.0,105,3.0,Entertainment,0.0
3899,お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,16.02048,0.0,0,0.0,Catalogs,0.0
3900,一起作业学生端-中小学霸口袋学习辅导助手,63.42144,0.0,91,4.0,Education,0.0
3901,The 7 Second Challenge,40.531968,1.99,1838,5.0,Games,3657.62
3902,Mon Espace - Pôle emploi,111.504384,0.0,11,5.0,Business,0.0
3903,DragonBox Numbers,347.035648,7.99,26,5.0,Education,207.74
3904,Army of Heroes,153.125888,0.0,1235,4.5,Games,0.0
3905,Human Resource Machine,68.73088,4.99,497,4.5,Games,2480.03
3906,Oops You Died,338.048,0.0,54,4.5,Games,0.0
3907,FUT Wager,43.257856,1.99,33,3.5,Sports,65.67
3908,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,15.470592,3.99,448,2.0,Health & Fitness,1787.52
3909,Frozen Frenzy Mania: Challenging Match 3 Games,296.790016,0.0,4104,4.5,Games,0.0
3910,Trick Pix - Magic & Prank Camera,17.825792,1.99,13,3.0,Entertainment,25.87
3911,Glowing Snake King - Anaconda Diep War Battle Game,29.124608,0.0,2554,4.5,Games,0.0
3912,The Battle of Polytopia,36.184064,0.0,3757,4.5,Games,0.0
3913,Youtubers Life - Gaming Channel,910.734336,8.99,451,4.0,Games,4054.4900000000002
3914,Soda Dungeon,74.728448,0.0,5717,4.5,Games,0.0
3915,奇幻射击2,238.636032,0.99,0,0.0,Games,0.0
3916,Ice Queen Prom Salon: Princess Makeover Girls Game,73.683968,1.99,11,3.5,Games,21.89
3917,Dear Diary - Interactive Story,74.420224,0.0,8922,4.5,Games,0.0
3918,Ear Age Diagnosis,5.113856,0.0,0,0.0,Games,0.0
3919,Spellbinders,152.692736,0.0,1245,4.0,Games,0.0
3920,BADLAND 2,124.445696,3.99,898,4.5,Games,3583.02
3921,LEGO® NEXO KNIGHTS™ : MERLOK 2.0,576.817152,0.0,837,4.0,Games,0.0
3922,The Game - Play ... as long as you can!,52.744192,2.99,41,4.5,Games,122.59
3923,Athletics 2: Summer Sports,243.613696,1.99,333,4.5,Games,662.67
3924,Mix+Smash: Marvel Super Hero Mashers,484.895744,0.0,1050,4.5,Entertainment,0.0
3925,VOEZ,299.850752,0.0,2508,4.5,Games,0.0
3926,Toy Blocks Game for Brain Traning -TSUMIKI-,97.424384,0.0,0,0.0,Games,0.0
3927,Fieldrunners Attack!,276.512768,0.0,1984,3.5,Games,0.0
3928,Capital One CreditWise - Credit score and report,64.735232,0.0,1019,4.5,Finance,0.0
3929,Lost Frontier,159.91808,2.99,153,4.0,Games,457.47
3930,Hungry Babies Mania,207.542272,0.0,7075,4.5,Games,0.0
3931,"Whink - Note taking, Annotate & Record Lectures",76.367872,4.99,110,4.0,Productivity,548.9
3932,暴打三国志-经典RPG角色扮演动作卡牌策略手游,134.074368,0.0,0,0.0,Games,0.0
3933,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,82.006016,0.0,0,0.0,Games,0.0
3934,RollerCoaster Tycoon® 3,701.620224,4.99,1334,4.0,Games,6656.66
3935,Shadow Bug,246.233088,3.99,978,4.5,Games,3902.2200000000003
3936,Bullet Force,501.0432,0.0,9289,4.5,Games,0.0
3937,脱出ゲーム　都市伝説〜杉沢村からの脱出〜,511.97952,0.0,1,4.0,Games,0.0
